participant_id,session_id,age,gender,education,employment,condition,interest,load,created_at,assigned_category,selected_product,PAAS_Score,PIES_AC,NRQ_ICL_Score,NRQ_ECL_Score,NRQ_Score,PIES_Score,ECM_CI_Score,ECM_S_Score,ECM_PU_Score,ECM_Score,total_hovertime_ms,n_hovers,mean_hovertime_ms,median_hovertime_ms,sd_hovertime_ms,total_hovertime_s,mean_hovertime_s,median_hovertime_s,sd_hovertime_s,submovements,trial_duration_ms,submovements_per_s,mean_submovement_deviation,total_distance_norm,max_velocity_norm_s,min_velocity_norm_s,mean_velocity_norm_s,std_velocity_norm_s,n_steps
82b8fe9e-d03d-4a52-9b6c-867b927e02e1,5dbe670a-6fd0-47f2-8e6d-37f213766918,40,Male,PhD,Full-Time,LIHL,Low,High,2025-12-04T13:23:16Z,Backpack,The North Face Base Camp,3,5,1.5,1.6666666666666667,1.6,3.6363636363636362,6,3,5.75,4.818181818181818,90619,40,2265.475,1189.5,2643.4557800155153,90.619,2.265475,1.1895,2.643455780015515,48,92525,0.5187787084571737,3.462018837979989,85.72372397596828,46.23698814039134,0,0.9288411356991144,3.271652656662514,2311
8aef2386-7368-499e-a2c5-f4b5da726020,4f550c0c-41ce-4a73-a2d3-5560157ea87a,25,Female,Master's Degree,Working-Student / Temporary,LILL,Low,Low,2025-12-03T16:33:16Z,Detergent,Ecover Eco,3,5,2.5,3.3333333333333335,3,3.1818181818181817,5,5,2.75,4.181818181818182,19557,14,1396.928571428571,781.5,1580.377728182811,19.557,1.3969285714285713,0.7815,1.5803777281828113,11,24637,0.4464829321751837,2.0204855517007254,31.096957139050456,48.09470362385952,0,1.2536914466924511,4.558131731217061,587
8e0c9b01-b81c-43c8-bb2f-35742dc5b516,8e2594db-d6db-41b7-b483-e47e26bac394,24,Female,Bachelor's Degree,Working-Student / Temporary,LILL,Low,Low,2025-11-30T15:15:50Z,Smartwatch,Withings ScanWatch 2,3,5,2.5,2,2.2,2.4545454545454546,2,5,5,4.181818181818182,56797,30,1893.2333333333331,1066,2339.4056080232376,56.797,1.893233333333333,1.066,2.3394056080232377,34,83094,0.409175151033769,1.8466076999744423,47.94740658576699,47.94898484526368,0,0.5727321387433263,2.9614031907637086,2077
97f16cb2-4702-4c1b-9ff8-ec0646a97f40,35232f1e-6110-4d84-b396-811d770f87a3,26,Female,Bachelor's Degree,Full-Time,LIHL,Low,High,2026-01-01T13:42:40Z,Detergent,Persil Sensitive Gel,3,1,2,1.6666666666666667,1.8,3.272727272727273,6,5,3,4.545454545454546,29452,9,3272.4444444444443,2615,2737.879978702094,29.452,3.2724444444444445,2.615,2.737879978702094,18,50267,0.35808781108878585,1.373428387111642,27.198857420668375,72.20897550677404,0,0.5525659027235895,3.1345431290079357,1252
98102009-4760-4c36-822a-0e48ece5d5fb,606943a5-c712-4c14-bc67-a8959ab5f113,37,Male,Master's Degree,Full-Time,HILL,High,Low,2026-01-05T13:27:43Z,Electric Toothbrush,Philips Sonicare Series 5300,7,5,5.5,5.333333333333333,5.4,4.090909090909091,6.333333333333333,5.25,7,6.181818181818182,37561,16,2347.5625,663.5,3057.315030518336,37.561,2.3475625,0.6635,3.0573150305183363,23,52124,0.44125546773079577,1.4982038382902907,39.788196366838434,86.10788597030697,0,0.7729390987387647,3.4236439642946985,1301
9aeb0915-3140-4f9c-bc4b-6c5e899eb9da,a78cc567-daa2-4ca7-97ff-5edc99299982,25,Male,Master's Degree,Full-Time,HIHL,High,High,2025-12-04T12:00:21Z,Backpack,Patagonia Black Hole Micro,3,5,4,5.666666666666667,5,3.727272727272727,7,7,6.5,6.818181818181818,61947,28,2212.3928571428573,957.5,3190.7970946467826,61.947,2.2123928571428575,0.9575,3.1907970946467827,38,90076,0.4218659798392469,1.8078857830098112,67.28944933812052,58.01140359295999,0,0.755066610973795,3.632512526867968,2250
9daba0c2-5e80-465c-bbbd-f824d9c24657,ba152446-6bb8-4a9c-a46a-c43f56a961f9,28,Male,Bachelor's Degree,Working-Student / Temporary,HILL,High,Low,2025-12-06T15:17:58Z,Electric Toothbrush,Wondersmile – WonderBrush PRO,4,5,4.5,4,4.2,3.3636363636363638,6,6,7,6.363636363636363,31915,19,1679.7368421052631,1199,2153.759344910539,31.915,1.6797368421052632,1.199,2.1537593449105388,24,38075,0.6303348653972423,1.916571359121496,35.85442363191368,50.09327932326329,0,0.9607592485305828,3.692298683439742,939
a283fcdf-6ba2-4329-8b8a-9bf558c8231a,d2c3bb86-51bf-41e1-a636-108ef11909e8,34,Male,Master's Degree,Full-Time,LIHL,Low,High,2025-12-12T15:03:59Z,Detergent,Denk mit – Ultra Sensitive,1,5,1,1,1,1.3636363636363635,4,4,1.75,3.1818181818181817,26217,26,1008.3461538461538,823,735.9997794732111,26.217,1.0083461538461538,0.823,0.7359997794732112,30,39758,0.7545651189697671,1.3774428836379713,49.44123653180468,45.23671582118572,0,1.2638679911029662,3.7085469099864503,976
a39dd60a-d5b3-4715-b83c-30600cad5cf3,20ad31de-5361-4ffd-bd03-6c4a14caa7c7,31,Male,Master's Degree,Full-Time,LILL,Low,Low,2025-12-02T16:16:32Z,Detergent,Persil Sensitive Gel,2,5,3.5,3.6666666666666665,3.6,2.3636363636363638,6.333333333333333,4.75,2.25,4.2727272727272725,38989,11,3544.4545454545455,691,5207.073522884738,38.989,3.5444545454545455,0.691,5.207073522884738,16,43046,0.37169539562328674,1.6726118662042349,21.19048447373197,27.464392973486476,0,0.4886513423603248,2.0929245099079714,869
a3b479f6-0430-44be-a23b-b1e580e826e0,88ae2336-2dea-451e-aaba-110c63b4c8a4,29,Male,Master's Degree,Working-Student / Temporary,HILL,High,Low,2025-12-10T15:16:49Z,Backpack,AEVOR Trip Pack,3,5,3,3,3,3.090909090909091,4.333333333333333,2.5,3.5,3.3636363636363638,6842,6,1140.3333333333333,578.5,1315.879883069373,6.842,1.1403333333333332,0.5785,1.315879883069373,8,8914,0.8974646623289209,1.252476020238891,15.395520545555591,40.479706683065466,0,1.749450338402669,5.229015574623857,212
a586e2c1-54e8-45ba-963f-6cd8077f1e79,80dcc47e-3659-495b-9fcf-27e7d4fcc5b9,25,Female,Master's Degree,Full-Time,HILL,High,Low,2025-12-19T15:05:11Z,Backpack,The North Face Base Camp,5,5,4,2,2.8,4.636363636363637,7,6.25,6.5,6.545454545454546,31100,10,3110,2300,2959.5460237453085,31.1,3.11,2.3,2.9595460237453084,20,38307,0.5220977889158639,1.3858928566282864,27.95408078650785,79.52754855972107,0,0.7383228600337595,4.0603572019995475,922
a784408d-72a4-47b5-9e2f-6dac761f9ffd,1fdfc214-6359-4152-8845-2796c4df5735,26,Female,Master's Degree,Self-employed,HIHL,High,High,2025-12-08T13:46:38Z,Backpack,pinqponq Purik Cliff,4,5,2,4.666666666666667,3.6,4.818181818181818,5.333333333333333,6.25,7,6.2727272727272725,38461,8,4807.625,4973.5,4424.52131188061,38.461,4.807625,4.9735,4.42452131188061,14,40937,0.34198890978821117,1.7788916647969268,26.84714057579086,54.31710690111324,0,0.6631738363323632,3.6675949064877007,1022
a8557488-eb49-4d5f-ae1c-b72363c44416,d7165966-8a03-4d10-ac74-08302057cfe0,25,Male,Master's Degree,Working-Student / Temporary,HIHL,High,High,2025-12-13T13:17:15Z,Speaker,Bose SoundLink Flex,4,5,4.5,6.666666666666667,5.8,4.454545454545454,6.666666666666667,7,5.75,6.454545454545454,635271,12,52939.25,1190,173495.8758624984,635.271,52.93925,1.19,173.4958758624984,26,707109,0.03676943724376298,1.768134745272638,42.0336303636447,48.326925615480086,0,0.06327627900843337,0.9175587739603814,16431
a941ce89-6cf0-4690-830f-cd35b97730fc,d07fed36-0056-4bc9-85be-8f48a76b77ce,29,Male,Master's Degree,Full-Time,HIHL,High,High,2025-12-20T18:31:58Z,Backpack,Patagonia Black Hole Micro,3,5,3,1,1.8,3.909090909090909,7,5.75,4.25,5.545454545454546,21072,13,1620.923076923077,129,3252.178409967142,21.072,1.620923076923077,0.129,3.2521784099671422,9,42261,0.21296230567189608,1.0460435543519908,20.088193553561183,116.7762072052272,0,0.4911411913018109,6.148284598729193,683
aa394ce7-db73-4ab9-9735-eece7d619911,6d31dbe6-2731-4dd6-8016-2842810f3c32,27,Female,Master's Degree,Full-Time,LILL,Low,Low,2025-12-08T08:29:00Z,Water Bottle,24 Bottles - Clima Bottle,4,5,1.5,3,2.4,3.272727272727273,7,6.5,6.5,6.636363636363637,39011,15,2600.733333333333,514,3754.5435420998665,39.011,2.6007333333333333,0.514,3.7545435420998663,16,43021,0.3719113921108296,1.331222338968039,27.612629229978833,50.93569245794277,0,0.6370247083585873,3.439359578314376,1073
ab15ea54-ae59-4532-b89c-ff821a0116c0,96c6c1f1-c1f4-4790-af0b-560e925b4e69,41,Female,Master's Degree,Part-Time,HILL,High,Low,2025-12-02T11:19:43Z,Detergent,Persil Sensitive Gel,2,5,1,1,1,3.909090909090909,4.666666666666667,4.5,4.25,4.454545454545454,12498,7,1785.428571428571,1152,2173.887520636924,12.498,1.7854285714285714,1.152,2.173887520636924,5,14828,0.33719989209603457,1.672690432708981,14.527470760212251,34.90298993803057,0,0.9860222806068348,4.094764087501762,318
b73a72b8-9607-4085-9706-7f0f9b926843,4b92c4c8-58a0-4475-874d-31edf26cb34c,61,Female,A-Levels (Allgemeine Hochschulreife),Full-Time,HIHL,High,High,2025-12-02T16:13:29Z,Detergent,Ecover Eco,3,5,3,1,1.8,4.181818181818182,6.666666666666667,5.25,4,5.181818181818182,29286,30,976.2,491.5,1196.3615933608723,29.286,0.9762,0.4915,1.1963615933608724,37,54388,0.6802971243656689,1.582735793514176,89.87899073675025,48.72765415743384,0,1.6453157294153502,5.045828495546679,1146
b9c7d764-2da0-4564-b4d7-914e99573ad0,753e73d0-42dd-4041-b353-1c3ed370ede5,31,Male,Bachelor's Degree,Full-Time,HIHL,High,High,2025-12-07T18:30:44Z,Smartwatch,Garmin Venu 4,4,5,5,2,3.2,4.7272727272727275,6,5.75,7,6.2727272727272725,79158,21,3769.428571428571,2811,4250.030677200208,79.158,3.769428571428571,2.811,4.250030677200208,33,81225,0.4062788550323176,1.599415652047974,53.509028161078575,54.71603561447194,0,0.6840025361477656,3.22471271522704,2030
bad1870e-b99a-4d8e-b4ab-bf544d71d0ec,a896f8dd-e72b-4ddf-a21b-fdfff8af7628,27,Female,Master's Degree,Full-Time,LILL,Low,Low,2025-12-06T13:50:55Z,Backpack,pinqponq Purik Cliff,3,5,5,3.3333333333333335,4,4.454545454545454,5.333333333333333,4.25,6.5,5.363636363636363,21167,17,1245.1176470588234,683,1238.4226803858678,21.167,1.2451176470588234,0.683,1.2384226803858678,22,33494,0.6568340598316116,1.5383148245467246,60.97675413898198,89.28084772358669,0,1.8493759417061604,6.427330498321373,827
bc0021f5-8e05-402d-9ce3-a9a63f51f658,48eff82d-8ad9-4bc3-b852-c97b61b495a2,46,Male,Bachelor's Degree,Full-Time,HIHL,High,High,2026-01-05T13:47:00Z,Detergent,Denk mit – Ultra Sensitive,4,5,3.5,2.3333333333333335,2.8,3.909090909090909,4.333333333333333,5,4.75,4.7272727272727275,49366,31,1592.451612903226,1152,1715.596763786286,49.366,1.5924516129032258,1.152,1.715596763786286,60,70961,0.8455348712673159,2.286786747482853,91.77221883517902,75.41207590108935,0,1.3134901042840867,4.251606637311858,1771
d54c2d38-a344-4acc-a58f-98900e4f3d25,27836eda-5747-4607-b5c4-438065c4ef09,26,Male,Master's Degree,Unemployed,LIHL,Low,High,2025-12-19T23:29:10Z,Detergent,Ecover Eco,4,5,2.5,3,2.8,2.1818181818181817,4,4.25,4,4.090909090909091,11131,15,742.0666666666667,314,745.6866889620856,11.131,0.7420666666666668,0.314,0.7456866889620856,12,15480,0.7751937984496123,1.785045212109701,31.148479663231548,45.60780679245337,0,1.9053280358054216,5.632832993870226,370
da1fc0bd-2274-48c6-935d-bd4303dfc0a7,6601c68a-3a6d-4b52-bca0-d4114228063c,26,Female,Master's Degree,Full-Time,HILL,High,Low,2025-12-19T14:03:27Z,Smartwatch,Garmin Venu 4,5,5,4,2,2.8,3.8181818181818183,6,5,6,5.636363636363637,35081,12,2923.4166666666665,2381.5,2492.9598129107253,35.081,2.9234166666666663,2.3815,2.4929598129107253,21,37352,0.5622188905547227,2.0499824319517788,36.01744214321902,57.8317094307993,0,0.9864309454859468,3.886105119686475,923
ded60c6e-ad75-4508-afdf-8caa0efe3410,20f13844-3ab9-49e6-b4ad-1b999d317aac,28,Female,A-Levels (Allgemeine Hochschulreife),Full-Time,LILL,Low,Low,2025-12-12T11:37:09Z,Smartwatch,Withings ScanWatch 2,3,5,3,2,2.4,3.090909090909091,5.333333333333333,6,6,5.818181818181818,21985,26,845.5769230769231,157.5,1343.531173380861,21.985,0.8455769230769231,0.1575,1.343531173380861,24,80719,0.29732776669681243,2.271829868777809,55.80555632714895,103.33206610637497,0,1.1811854184822683,5.189304442275456,1209
e0706a41-3231-4374-a546-2d56f686f34c,0b4d9e24-69ec-4e63-9383-72999e0f4f96,29,Female,Bachelor's Degree,Full-Time,LILL,Low,Low,2025-12-09T08:31:36Z,Detergent,Ecover Eco,3,5,1,1,1,3,5.666666666666667,4.5,3.5,4.454545454545454,21417,16,1338.5625,834,1751.8936409401874,21.417,1.3385625,0.834,1.7518936409401875,21,28546,0.7356547327121138,1.2073547839010952,49.392710363356805,44.3989989744818,0,1.652308083330479,4.734778779225451,705
e2de2353-af57-4348-aa6b-a0e7cfb609d1,c38c3671-9ce3-4447-ab97-16a3c2477be6,29,Male,Master's Degree,Full-Time,HILL,High,Low,2026-01-03T14:24:13Z,Smartwatch,Garmin Venu 4,3,5,3,2,2.4,4.2727272727272725,6,5.5,5.5,5.636363636363637,38680,19,2035.7894736842104,1327,2245.3178586894346,38.68,2.035789473684211,1.327,2.2453178586894347,32,50804,0.6298716636485315,2.296014049001717,36.82894482091877,56.88109246684022,0,0.7210321046131135,2.851312413296532,1267
e3a761b1-e739-49a7-bd95-cf33e2a3813c,979828f2-f811-4c1f-afcc-d0d7e911659c,31,Male,Master's Degree,Full-Time,HIHL,High,High,2025-12-04T17:29:19Z,Smartwatch,Apple Watch Series 11,4,5,5.5,3.3333333333333335,4.2,4.545454545454546,6.666666666666667,6,7,6.545454545454546,4229,10,422.9,392.5,164.60893049892525,4.229,0.4229,0.3925,0.16460893049892525,11,16320,0.6740196078431372,1.417565178470141,27.221563802099357,50.148189207821595,0,1.6673643668152167,4.678003676892529,405
e4410d18-7cd2-4198-9c4a-67901559288f,f0ce899e-bb97-45ac-8a60-67109865737e,32,Female,Master's Degree,Full-Time,HIHL,High,High,2026-01-04T15:29:38Z,Backpack,Kapten & Son Helsinki Pro,3,5,4,4,4,2.8181818181818183,5.333333333333333,4.5,5,4.909090909090909,26957,14,1925.5,1307,1743.101733647854,26.957,1.9255,1.307,1.743101733647854,22,28088,0.7832526345770435,1.7050851831931773,39.31732595053717,75.82965450646974,0,1.4151410411170195,5.7121195492233925,693
e4bdced0-2d54-4933-84d0-f3f80c285a06,33768330-72ae-4c79-9679-2bdd80529547,26,Female,Bachelor's Degree,Working-Student / Temporary,LILL,Low,Low,2025-12-05T08:00:39Z,Detergent,Ecover Eco,6,5,3,2.6666666666666665,2.8,4.090909090909091,5.333333333333333,5,5.5,5.2727272727272725,18546,14,1324.7142857142858,923.5,1867.2456238481911,18.546,1.3247142857142855,0.9235,1.8672456238481911,12,20416,0.5877742946708464,3.0109296056257,23.63640876174677,64.6444766036288,0,1.2084178635027103,4.723099568353198,502
e8d06654-451d-4d8f-b3f7-dd47d9317828,8ef0dbf7-b4d4-45e8-9289-a4530ec0432d,26,Male,Vocational Training (Ausbildung/Berufskolleg),Full-Time,LILL,Low,Low,2026-01-01T16:30:18Z,Detergent,Ariel All-in-1 Pods,5,5,2,2.3333333333333335,2.2,3.272727272727273,5,5,4,4.636363636363637,17289,40,432.225,180.5,518.9322117431287,17.289,0.432225,0.1805,0.5189322117431288,29,32977,0.8794007944931317,1.5177477341332355,93.23640551012876,48.37950341734492,0,2.840728967125983,5.524455281433682,803
ea3dc494-f4e6-48c2-813c-6de68d7a45e8,c9ad284d-d6bf-448c-a0c4-898a0439e148,32,Female,Vocational Training (Ausbildung/Berufskolleg),Full-Time,LIHL,Low,High,2026-01-05T13:27:18Z,Electric Toothbrush,Oral-B Pro Series 3 (3500),3,5,3.5,5,4.4,2.6363636363636362,2.3333333333333335,4,2.75,3.090909090909091,45116,16,2819.75,902,3778.858795985899,45.116,2.81975,0.902,3.778858795985899,23,48804,0.4712728464879928,1.4871250361819528,52.06104113943034,63.62000115956333,0,1.070601664620154,3.8614998793196857,1219
eb870660-81e6-42e1-be24-2ca77d82d4ce,3392a48a-09a3-4fb8-88de-94366e96acac,25,Female,Bachelor's Degree,Full-Time,LIHL,Low,High,2025-12-19T08:53:24Z,Water Bottle,720° DGREE noLimit Bottle,2,5,5,2.3333333333333335,3.4,3.1818181818181817,7,6,6.5,6.454545454545454,3638,2,1819,1819,1581.0907627331203,3.638,1.819,1.819,1.5810907627331203,9,26010,0.3460207612456747,1.1647111059198734,17.727219772760343,88.82628278817971,0,0.7014014395409172,4.539350315829937,635
ec43a56a-d5a9-42a4-98fa-46840df7e093,d3262e68-8bfb-4991-af69-3146fa332182,28,Female,Master's Degree,Full-Time,LILL,Low,Low,2025-12-12T12:59:44Z,Detergent,Ariel All-in-1 Pods,3,5,1.5,2,1.8,2.909090909090909,6,4.75,6.5,5.7272727272727275,17493,9,1943.6666666666667,2443,1164.1951082185494,17.493,1.9436666666666669,2.443,1.164195108218549,12,21323,0.5627725929747222,1.210316848284387,21.67467008156503,45.75724548957759,0,1.0464302976269502,3.556644322819458,432
ed793ccf-cf9c-4b54-9951-a243e876cc49,fea3f9db-6460-4e2b-93b9-b39cba5dc77c,23,Female,A-Levels (Allgemeine Hochschulreife),Working-Student / Temporary,LIHL,Low,High,2025-12-07T21:00:44Z,Water Bottle,Spottle Glass Bottle,4,5,4,4.666666666666667,4.4,3.4545454545454546,6,5.5,5.25,5.545454545454546,100149,20,5007.45,3310.5,5152.174139699615,100.149,5.0074499999999995,3.3105,5.152174139699615,6,103789,0.05780959446569482,2.607336834063793,12.792225040070772,91.88214999206564,0,0.13008328319531412,2.1003654773732765,2588
f5a43f10-de46-4cf5-bce3-9df18286d3d4,db9e4958-633f-4dd6-ba5b-f6bb47c2135f,19,Male,Vocational Training (Ausbildung/Berufskolleg),Full-Time,HILL,High,Low,2026-01-02T16:00:28Z,Smartwatch,Samsung Galaxy Watch 8,2,5,3,3.6666666666666665,3.4,3.727272727272727,6.333333333333333,6,4.5,5.545454545454546,41699,54,772.2037037037037,424.5,1929.5712338240112,41.699,0.7722037037037037,0.4245,1.9295712338240112,48,49684,0.96610578858385,3.0235604957719597,87.04170621711147,46.9838995143214,0,1.7533544939418286,4.121517668171215,1076
f5b5e557-ecf7-4d49-a4b3-1c2cde77ea6f,d06110bb-f28b-41f9-97e9-4f6c59052d41,22,Male,Master's Degree,Full-Time,HIHL,High,High,2025-12-12T10:07:55Z,Speaker,JBL Charge 5,4,5,3,3,3,4.545454545454546,7,3.75,4.25,4.818181818181818,67200,16,4200,1572.5,5781.810765956747,67.2,4.2,1.5725,5.781810765956747,30,81859,0.36648383195494694,2.18760036342978,53.38604343044959,151.48511526305094,0,0.6592551937900999,5.21170102279737,2045
f709f384-1ebc-4302-978c-d19289570ee9,81b1a3f0-3064-4b56-b683-708399ddd59d,24,Female,Bachelor's Degree,Working-Student / Temporary,HILL,High,Low,2025-12-06T12:19:07Z,Detergent,Denk mit – Ultra Sensitive,3,5,4,3,3.4,3.272727272727273,4.333333333333333,4,3.75,4,49456,14,3532.5714285714284,2093,4859.142797374319,49.456,3.5325714285714285,2.093,4.85914279737432,16,51802,0.3088683834600981,1.2905246595214948,26.91324765692634,55.42207501234943,0,0.5248705416904693,2.9147014939265468,1265
f8350255-0cb7-49ec-a1ed-f6d608da537a,057b88f0-2e69-4413-97c9-747a9eb5698e,25,Male,Bachelor's Degree,Full-Time,LILL,Low,Low,2025-12-04T12:33:21Z,Detergent,Weißer Riese,4,5,3.5,3,3.2,2.3636363636363638,6,3.5,3.25,4.090909090909091,71190,63,1130,733,1433.2892466338149,71.19,1.13,0.733,1.433289246633815,53,75027,0.7064123582177083,1.6312398867810385,98.85551646960108,59.363813241435025,0,1.3288560692371083,4.8379122066815965,1565
f848edac-87b3-458d-8ccc-7759502a11c9,573eaa9a-ba7f-4df9-94c4-89d9149a3b5d,28,Male,Master's Degree,Full-Time,LILL,Low,Low,2025-12-04T17:14:47Z,Detergent,Lenor Powder,3,5,3.5,2.3333333333333335,2.8,3.090909090909091,6,5.75,5.5,5.7272727272727275,24937,11,2267,999,4088.262124668623,24.937,2.267,0.999,4.088262124668623,17,31685,0.53653148177371,1.810245650849876,36.56224074894239,65.47661654232114,0,1.1474353732499496,4.303607239846203,783
f97814c0-fdd1-4911-ae4f-aa1459d6fa5b,d4bbe4c5-83a9-4f3c-893f-ed7e95438d34,30,Female,Master's Degree,Full-Time,HILL,High,Low,2025-12-02T17:39:26Z,Speaker,Sonos Era 100,3,5,2,1.6666666666666667,1.8,3.8181818181818183,7,5.25,5,5.636363636363637,23303,18,1294.611111111111,675,1804.229251733398,23.303,1.2946111111111112,0.675,1.804229251733398,23,41768,0.5506607929515418,1.7590634760156134,61.26780169754639,62.66480992914581,0,1.4804019883001702,5.824690187372102,1019
fe672941-07cb-4dcc-9668-f50d2d067848,b55e506c-9dbb-4020-8795-dc6aea0cd09b,24,Female,Master's Degree,Working-Student / Temporary,LIHL,Low,High,2025-12-19T15:11:05Z,Detergent,Ariel All-in-1 Pods,2,5,3,1.6666666666666667,2.2,2,6,5.25,5.5,5.545454545454546,62226,22,2828.4545454545455,1333,4717.149338190162,62.226,2.8284545454545453,1.333,4.717149338190162,25,65100,0.3840245775729647,2.0095464597756574,56.35933968183984,116.08884385717144,0,0.9087624918390258,5.002421687563036,1623
